state_fips,year_month_est,num_calls,num_calls_abandon,pct_calls_abandon,num_calls_fast_abandon,pct_calls_fast_abandon,num_calls_answered,pct_calls_answered,num_calls_connected,pct_calls_connected,num_calls_complete,pct_calls_complete,num_calls_routed,pct_calls_routed,num_calls_cell,pct_calls_cell,num_calls_frequent,pct_calls_frequent,num_calls_repeat,pct_calls_repeat,call_duration_avg,call_duration_50p,call_talk_time_avg,call_talk_time_50p,time_to_abandon_greeting_avg,time_to_abandon_greeting_50p,time_to_abandon_center_avg,time_to_abandon_center_50p,time_to_abandon_network_avg,time_to_abandon_network_50p,time_to_connect_avg,time_to_connect_50p,time_to_route_avg,time_to_route_50p,est_wait_duration_avg,est_wait_duration_50p,est_talk_duration_avg,est_talk_duration_50p,caller_time_zone
10,2009-02,232,0,0,0,0,0,0,99,0.426724137931035,231,0.995689655172414,115,0.495689655172414,0,0,119,0.512931034482759,192,0.827586206896552,231.903930131005,20,,,,,,,,,,,,,22.0434782608696,29,402.839285714286,49,America/New_York
10,2010-02,162,0,0,0,0,0,0,84,0.518518518518519,162,1,84,0.518518518518519,0,0,74,0.45679012345679,106,0.654320987654321,251.354037267081,35,,,,,,,,,,,,,28.797619047619,29,433.746987951807,69,America/New_York
10,2011-02,164,0,0,0,0,0,0,81,0.49390243902439,164,1,81,0.49390243902439,0,0,78,0.475609756097561,119,0.725609756097561,189.19018404908,31,,,,,,,,,,,,,28.8765432098765,29,341.703703703704,118,America/New_York
10,2012-02,164,4,0.024390243902439,0,0,0,0,71,0.432926829268293,164,1,75,0.457317073170732,0,0,77,0.469512195121951,106,0.646341463414634,211.109756097561,31,,,,,,,,,,,,,28.6933333333333,29,418.306666666667,90,America/New_York
10,2013-02,164,0,0,0,0,0,0,123,0.75,164,1,123,0.75,0,0,60,0.365853658536585,103,0.628048780487805,693.231707317073,285.5,,,,,,,,,,,,,29,29,888.682926829269,771,America/New_York
10,2014-02,152,60,0.394736842105263,0,0,0,0,92,0.605263157894737,152,1,92,0.605263157894737,0,0,14,0.0921052631578947,73,0.480263157894737,377.211920529801,97,,,,,,,,,,,,,29,29,556.703296703297,317,America/New_York
10,2015-02,134,56,0.417910447761194,0,0,0,0,78,0.582089552238806,134,1,82,0.611940298507463,0,0,1,0.00746268656716418,61,0.455223880597015,315.514925373134,61,,,,,,,,,,,,,28.974358974359,29,469.269230769231,143,America/New_York
10,2016-02,110,4,0.0363636363636364,0,0,0,0,65,0.590909090909091,110,1,70,0.636363636363636,0,0,0,0,41,0.372727272727273,451.963302752294,78,,,,,,,,,,,,,29,29,715.261538461539,391,America/New_York
10,2017-02,160,1,0.00625,0,0,0,0,85,0.53125,160,1,86,0.5375,0,0,0,0,62,0.3875,439.493333333333,60,,,,,,,,,,,,,29,29,790.848101265823,281,America/New_York
10,2018-02,244,6,0.0245901639344262,0,0,0,0,91,0.372950819672131,244,1,97,0.397540983606557,0,0,0,0,117,0.479508196721312,208.91341991342,17,,,,,,,,,,,,,29,29,527.55421686747,186,America/New_York
10,2019-02,272,4,0.0147058823529412,0,0,0,0,147,0.540441176470588,272,1,151,0.555147058823529,0,0,0,0,127,0.466911764705882,333.682835820896,57,,,,,,,,,,,,,29,29,580.629370629371,260,America/New_York
10,2020-02,271,150,0.553505535055351,126,0.464944649446495,121,0.44649446494465,139,0.512915129151292,271,1,145,0.535055350553506,0,0,0,0,94,0.346863468634686,346.431734317343,65,533.903448275862,165,17.1269841269841,15,96.25,30,158.458333333333,65,15.0863309352518,7,45.9448275862069,47,45.9448275862069,47,586.641379310345,230,America/New_York
10,2021-02,218,130,0.596330275229358,110,0.504587155963303,88,0.403669724770642,102,0.467889908256881,218,1,108,0.495412844036697,0,0,0,0,79,0.362385321100917,286.348623853211,42.5,485.111111111111,118,15.2818181818182,11,59.7,30,66.75,39,7.15686274509804,6,44.8055555555556,45,44.8055555555556,45,517.62962962963,161,America/New_York
10,2022-02,355,231,0.650704225352113,190,0.535211267605634,124,0.349295774647887,157,0.442253521126761,355,1,165,0.464788732394366,0,0,0,0,164,0.461971830985916,201.701408450704,38,336.818181818182,85,18.221052631579,14,43.3414634146341,17,52.4634146341463,27,7.56687898089172,7,44.3636363636364,46,44.3636363636364,46,368.618181818182,123,America/New_York
